ribosome_profiling_counts,ribosome_profiling_rpk,RNA-seq_counts,RNA-seq_rpk,transcript_ID,ribosome_profiling_tpm,RNA-seq_tpm,translation_efficiency
542.0,236.37156563453988,17.00000000000008,7.413868294810327,FBtr0089429,60.26733117269162,20.294763211277132,2.9696001153244818
492.0,214.09921671018276,16.000000000000195,6.9625761531767605,FBtr0330656,54.58858117154585,19.059393659328855,2.8641300005274193
558.0,244.41524310118265,17.99999999999998,7.884362680683302,FBtr0089432,62.318216491435905,21.582697090573483,2.887415610287844
547.0,229.83193277310926,17.99999999999998,7.563025210084025,FBtr0089430,58.59993002674742,20.703066158730785,2.830495230873567
501.0,210.50420168067228,17.000000000000078,7.142857142857176,FBtr0089431,53.67196516160961,19.552895816579188,2.7449624682242906
552.0,234.5941351466213,17.00000000000008,7.224819379515546,FBtr0089433,59.81414217948823,19.777259686977672,3.024389785348919
505.0,218.70939800779556,16.000000000000195,6.9294066695540035,FBtr0089435,55.764032720819586,18.968595335269686,2.939808232248672
554.0,228.07739810621658,17.99999999999998,7.410456978180313,FBtr0089434,58.1525787493646,20.285425054664167,2.8667172905008345
426.0,216.1339421613394,13.413333333333512,6.805344156942421,FBtr0089436,55.107372305670495,18.628985941532463,2.9581520152855534
188.0,320.8191126279864,2.866666666666665,4.891922639362909,FBtr0330639,81.79880543319712,13.391175519431863,6.108411118538422
219.0,333.3333333333333,2.866666666666665,4.363267376966005,FBtr0306542,84.98953897846366,11.944031741837248,7.115649122127202
220.0,324.4837758112094,2.934463276836157,4.328116927486957,FBtr0330638,82.73317953655753,11.847810711117484,6.982993023253167
0.0,0.0,0.0,0.0,FBtr0336838,0.0,0.0,
0.0,0.0,0.0,0.0,FBtr0078160,0.0,0.0,
12.0,4.365223717715533,4.2399999999999896,1.5423790469261511,FBtr0100307,1.1129950539194948,4.222116753991023,0.2636106765326701
12.0,4.884004884004884,4.2399999999999896,1.7256817256817216,FBtr0330646,1.24526797038042,4.723890499276078,0.2636106765326701
12.0,4.620716211012707,4.2399999999999896,1.6326530612244858,FBtr0100309,1.17813762157285,4.4692333295037825,0.2636106765326702
12.0,4.3763676148796495,4.2399999999999896,1.5463165572574724,FBtr0078157,1.1158363979667,4.232895316090927,0.2636106765326702
12.0,4.15944540727903,4.2399999999999896,1.4696707105719202,FBtr0100308,1.0605280427121984,4.023084560388673,0.26361067653267023
12.0,4.518072289156626,4.2399999999999896,1.5963855421686708,FBtr0078158,1.1519666427803807,4.369954426476402,0.2636106765326701
12.0,4.88599348534202,4.2399999999999896,1.7263843648208428,FBtr0078156,1.2457750013129854,4.725813907459822,0.2636106765326702
12.0,2.9940119760479043,4.44547945205479,1.1091515598939097,FBtr0078159,0.7633790926209311,3.0361974853562526,0.2514260341439417
12.0,4.790419161676647,4.2399999999999896,1.6926147704590777,FBtr0100310,1.2214065481934897,4.6333728370145,0.2636106765326702
1052.0,378.68970482361414,2.546666666666666,0.9167266618670504,FBtr0078154,96.55399028654836,2.5094525276473476,38.47611748888882
1052.0,367.31843575419,2.546666666666666,0.8891992551210426,FBtr0100379,93.65467353911708,2.434098855378607,38.47611748888882
1006.0,364.62486408118883,2.613333333333332,0.947203092908058,FBtr0078153,92.96789729503564,2.592878874988185,35.85508686573694
1006.0,353.60281195079085,2.613333333333332,0.9185705916813117,FBtr0078155,90.15761990755828,2.5145001111045344,35.85508686573694
988.0,581.518540317834,20.99999999999986,12.360211889346592,FBtr0300568,148.26897794712553,33.834910948053064,4.382129989192634
991.0,455.422794117647,20.99999999999986,9.650735294117583,FBtr0078114,116.11851993702777,26.41797504629695,4.395436051912855
992.0,414.02337228714526,21.082191780821773,8.798911427721942,FBtr0078115,105.56296661097991,24.086187782377607,4.382717911392101
0.0,0.0,0.9333333333333321,0.9204470742932269,FBtr0346127,0.0,2.5196368047662707,0.0
0.0,0.0,0.9333333333333321,0.4230885463886365,FBtr0302194,0.0,1.1581648776214861,0.0
0.0,0.0,0.9333333333333321,0.4230885463886365,FBtr0302196,0.0,1.1581648776214861,0.0
0.0,0.0,0.0,0.0,FBtr0302195,0.0,0.0,
38.0,27.536231884057973,0.12000000000000001,0.08695652173913045,FBtr0330644,7.020874959090476,0.2380352534192238,29.49510569648869
38.0,20.674646354733405,0.12000000000000001,0.06528835690968444,FBtr0300987,5.271385986694699,0.17872070169669685,29.49510569648869
38.0,19.91614255765199,0.12000000000000001,0.0628930817610063,FBtr0330645,5.0779913226126085,0.1721638625359166,29.495105696488686
72.0,79.55801104972376,0.9999999999999987,1.1049723756906062,FBtr0078116,20.284796043478618,3.024757363890685,6.706255610991121
1.0,0.18871485185884126,13.430162305629818,2.534471089947125,FBtr0330643,0.04811636477361595,6.937874884061492,0.006935317453497837
1.0,0.18850141376060323,13.456828972296485,2.5366312860125326,FBtr0301929,0.04806194475690688,6.943788216466934,0.006921574111798194
140.0,82.40141259564449,2.9999999999999947,1.7657445556209503,FBtr0078147,21.00977420303398,4.833558706864747,4.3466471552720245
249.0,312.0300751879699,46.06936936936963,57.731039309987004,FBtr0330642,79.55787671292273,158.03325958154113,0.5034248924788702
249.0,286.536248561565,59.65603603603635,68.649063332608,FBtr0330641,73.05775099759764,187.9203176547514,0.38876983558435596
206.0,496.3855421686747,3.8533333333333264,9.28514056224898,FBtr0330640,126.56273515347118,25.417194047832574,4.979414128691507
237.0,487.65432098765433,3.8533333333333264,7.928669410150878,FBtr0078117,124.33654776478943,21.703982571708885,5.728743439319841
238.0,469.42800788954634,3.921129943502817,7.7339841094730115,FBtr0301887,119.68940992233343,21.171049975544566,5.6534470449312115
246.0,433.0985915492958,8.509909909909961,14.982235756883735,FBtr0301886,110.42654888398977,41.01245327952832,2.692512640766848
249.0,399.6789727126806,11.14666666666674,17.891920813269245,FBtr0078118,101.90559489071005,48.97744090684713,2.080663934331111
353.0,255.6118754525706,6.000000000000016,4.3446777697320895,FBtr0340650,65.17300635640333,11.893144450345027,5.479880163610779
352.0,279.14353687549567,6.000000000000016,4.758128469468689,FBtr0078119,71.17284152359844,13.024926634358831,5.464356423770521
57.0,74.1222366710013,0.02666666666666667,0.034677069787602946,FBtr0091612,18.89884416816292,0.09492519858937401,199.09196345129868
349.0,19.519015659955258,31.653333333332277,1.7703206562266376,FBtr0078122,4.97673642675903,4.8460853494392335,1.0269601271745894
349.0,19.428825919946554,31.653333333332277,1.7621406966170614,FBtr0306341,4.953740873487249,4.823693483715052,1.0269601271745896
351.0,17.020657550189117,31.839999999998934,1.5439821549800667,FBtr0330652,4.3397335149026395,4.226505110657553,1.026790078630112
350.0,17.883603290583004,33.6533333333325,1.7195510363973479,FBtr0332336,4.5597575968211554,4.707108317235513,0.9686961271159155
350.0,17.85349928586003,33.58666666666582,1.7132557981363916,FBtr0078121,4.552082020372722,4.6898756979355305,0.970618906248738
339.0,19.774835209706584,31.586666666665618,1.8425402010538188,FBtr0332337,5.04196238354416,5.043779522468962,0.999639726733354
338.0,18.335684062059237,32.65333333333223,1.7713645076126845,FBtr0330653,4.675024005867535,4.848942793875144,0.9641326376901598
340.0,18.028527493504427,33.58666666666582,1.7809357159269217,FBtr0078123,4.596708720400494,4.875143071336132,0.9428869374987744
253.0,280.17718715393136,0.0,0.0,FBtr0078124,71.43638990548607,0.0,inf
1.0,0.7751937984496123,23.15034785880608,17.946006092097736,FBtr0308246,0.1976500906475899,49.12549424194731,0.004023371035701872
1.0,0.7942811755361399,23.15034785880608,18.387885511363052,FBtr0078146,0.20251677278426608,50.335097356721235,0.004023371035701872
202.0,64.55736657078938,2.999999999999995,0.9587727708533063,FBtr0332338,16.460102467545212,2.624549774037458,6.271590895463921
202.0,69.60716747070985,2.999999999999995,1.0337698139214317,FBtr0078125,17.747643218797027,2.829847085790216,6.271590895463921
202.0,64.72284524190964,2.999999999999995,0.9612303748798446,FBtr0332339,16.50229433545305,2.631277232605962,6.271590895463921
206.0,25.045592705167174,30.999999999999453,3.768996960486256,FBtr0078145,6.385840132363592,10.317272686194745,0.6189465304051047
424.0,23.912920873047202,98.76000000000523,5.569905814675158,FBtr0308255,6.0970443618862875,15.247090334350206,0.3998824843419627
427.0,24.07939998872159,98.76000000000523,5.569277618000633,FBtr0308254,6.139491311758413,15.245370705372103,0.4027118415424955
429.0,23.9090453101488,98.76000000000523,5.5040963049660165,FBtr0078144,6.096056214974236,15.066943026158587,0.40459807967618394
429.0,23.825391536154616,98.76000000000523,5.484838387204556,FBtr0308253,6.074727127917512,15.014226297809817,0.40459807967618394
433.0,23.370034542314336,99.88000000000541,5.390759930915664,FBtr0299837,5.958625384986199,14.756695422193634,0.4037913106226075
0.0,0.0,483.9559886910572,291.53975222352847,FBtr0078126,0.0,798.062496226511,0.0
108.0,97.73755656108598,2.000000000000005,1.8099547511312262,FBtr0336990,24.92000961902464,4.954579935422769,5.029691708243322
108.0,110.09174311926606,0.9999999999999987,1.0193679918450547,FBtr0078143,28.069939479125612,2.7904234600622524,10.059383416486684
173.0,96.1645358532518,4.0,2.2234574763757644,FBtr0336989,24.51893870473743,6.086504534343687,4.028410488546744
177.0,102.54924681344148,4.0,2.317497103128621,FBtr0078140,26.146839627789227,6.34392911777769,4.121552927588288
177.0,100.96976611523104,4.0,2.281802624073018,FBtr0078141,25.74412161869036,6.246218857549512,4.121552927588287
9.0,1.1909487892020643,0.0,0.0,FBtr0308252,0.30365456562372883,0.0,inf
8.0,1.9801980198019802,0.0,0.0,FBtr0078142,0.5048883503671109,0.0,inf
1.0,0.4137360364087712,4.119999999999987,1.704592470004132,FBtr0078127,0.10548970497947496,4.666160656600242,0.0226073881168795
301.0,171.41230068337129,18.066666666666748,10.288534548215688,FBtr0078139,43.70475723095255,28.163890177715043,1.5518011522972908
287.0,334.1094295692666,8.00000000000001,9.313154831199082,FBtr0343777,85.18741916234832,25.49388045933483,3.3414850006153585
287.0,345.7831325301205,32.50784022547093,39.16607256080835,FBtr0078128,88.16384706079182,107.21341908564881,0.8223210099321709
89.0,42.48210023866348,42.07429770155072,20.083196993580295,FBtr0330649,10.83160234236267,54.9758521871034,0.19702472833888365
89.0,42.30038022813688,42.23429770155073,20.073335409482286,FBtr0330648,10.785269442609218,54.94885703339973,0.19627832178663107
89.0,42.18009478672986,42.47429770155074,20.129998910687554,FBtr0300804,10.754600429976207,55.103968008393416,0.19516925583903633
90.0,28.735632183908045,442.2806978002699,141.21350504478605,FBtr0330650,7.3266843946951425,386.55861328485355,0.0189536182687414
50.0,12.4750499001996,205.4327286190297,51.25567081313116,FBtr0078129,3.180746219253879,140.30755079852386,0.02266981499678022
13.0,9.433962264150944,435.5200000000005,316.0522496371557,FBtr0343780,2.405364310711236,865.1631393651054,0.002780243634138641
13.0,12.070566388115136,96.69333333333323,89.78025379139577,FBtr0343779,3.077615617604534,245.76495282768684,0.012522597637273132
13.0,11.294526498696785,96.69333333333323,84.00810889081949,FBtr0078137,2.879749800312843,229.96425212460355,0.012522597637273132
15.0,11.185682326621924,0.27999999999999997,0.2087994034302759,FBtr0078136,2.851997952297438,0.5715686174570473,4.989773520082673
12.0,8.565310492505354,0.27999999999999997,0.19985724482512487,FBtr0343778,2.1838853698962826,0.5470903040755891,3.99181881606614
12.0,8.24742268041237,0.27999999999999997,0.1924398625429553,FBtr0113009,2.102833954106317,0.526785921656289,3.991818816066138
12.0,12.06030150753769,0.0,0.0,FBtr0078135,3.074998395200695,0.0,inf
0.0,0.0,0.22666666666666668,0.13484037279397185,FBtr0078134,0.0,0.36911276655529046,0.0
0.0,0.0,0.22666666666666668,0.11973939073780596,FBtr0330647,0.0,0.3277752565131766,0.0
11.0,14.705882352941176,0.9999999999999987,1.3368983957219234,FBtr0078130,3.7495384843439847,3.65963290684635,1.024566829456977
230.0,138.97280966767372,530.4544728922809,320.51629782010934,FBtr0333408,35.4337050725921,877.383049030913,0.04038567318086363
230.0,182.3949246629659,8.880000000000017,7.042030134813654,FBtr0078133,46.504981677351246,19.276891418851054,2.4124730832832095
1219.0,602.5704399406821,28.039999999999623,13.860603064755127,FBtr0078131,153.6365516778258,37.94208987521595,4.049237988289684
134.0,40.373606507984334,7.000000000000049,2.1090689966857634,FBtr0331205,10.294002612034467,5.773376890704323,1.7830124045095297
141.0,30.532698137721955,8.000000000000071,1.732351667388495,FBtr0331208,7.784879815480754,4.742148833817406,1.6416354881071848
75.0,21.75805047867711,3.9999999999999853,1.160429358862775,FBtr0331207,5.547620037758724,3.176565609888092,1.746420732028942
76.0,21.541950113378686,3.9999999999999853,1.1337868480725581,FBtr0331206,5.492521226499353,3.103634256599845,1.7697063417893282
51.0,9.622641509433963,2.000000000000005,0.37735849056603865,FBtr0330673,2.4534715969254606,1.0329831752155019,2.375132195559347
53.0,9.660955158585491,2.000000000000005,0.3645643456070005,FBtr0078047,2.463240375059373,0.9979604135330222,2.4682746346008897
52.0,7.077718796787805,3.3473906485671145,0.4556132637222151,FBtr0078049,1.804596172674606,1.2471982149496867,1.4469201054360115
48.0,8.85772282708987,2.000000000000005,0.3690717844620788,FBtr0330674,2.258441338420145,1.0102991010596347,2.235418536997032
49.0,8.561943036868776,2.000000000000005,0.34946706272933864,FBtr0078048,2.183026774390033,0.9566330296421738,2.2819897565178033
49.0,6.875263084046583,2.9999999999999947,0.42093447453346355,FBtr0078050,1.7529763196063082,1.152268309662299,1.521326504345209
0.0,0.0,0.0,0.0,FBtr0078099,0.0,0.0,
2.0,2.061855670103093,0.0,0.0,FBtr0078098,0.5257084885265794,0.0,inf
0.0,0.0,0.0,0.0,FBtr0078052,0.0,0.0,
0.0,0.0,133.22142910033315,77.95285494460687,FBtr0330695,0.0,213.3885671871521,0.0
1.0,0.4286326618088298,0.0,0.0,FBtr0330696,0.10928787695473252,0.0,inf
1.0,0.4122011541632316,0.26666666666666666,0.10992030777686176,FBtr0078096,0.10509835817617104,0.3008964456522202,0.3492841464057871
130.0,68.24146981627297,2.000000000000005,1.0498687664042021,FBtr0330651,17.399433176693346,2.873916445481449,6.054258537700295
133.0,69.16276651066042,2.000000000000005,1.040041601664069,FBtr0078095,17.634334920648463,2.8470155115143836,6.193972196262609
133.0,67.44421906693712,2.000000000000005,1.014198782961463,FBtr0078094,17.196159255784483,2.7762732396765517,6.19397219626261
1.0,0.5537098560354374,0.0,0.0,FBtr0078053,0.14117863617684992,0.0,inf
2.0,0.4659832246039143,0.13333333333333333,0.031065548306927617,FBtr0331204,0.11881109829235367,0.08503900013423651,1.3971365856231486
2.0,0.4508566275924256,0.13333333333333333,0.03005710850616171,FBtr0078093,0.11495429077339539,0.08227849156360305,1.3971365856231486
382.0,107.18294051627385,2.9999999999999947,0.8417508417508403,FBtr0078054,27.328286102502624,2.304213311718071,11.860137237956526
568.0,120.56888134154107,12.146666666666777,2.5783626972334486,FBtr0089488,30.741280921099992,7.058024007490328,4.355508126421192
525.0,152.97202797202797,10.586666666666769,3.0846930846931144,FBtr0089489,39.00306640182991,8.444055551557705,4.618996898313261
144.0,43.282236248872856,109.36853757867466,32.87302001162448,FBtr0078055,11.035611914245957,89.98678296490586,0.12263591997226703
231.0,189.49958982772765,6.014774774774761,4.934187674138442,FBtr0078090,48.316448328199606,13.506872054462875,3.577175243341046
1419.0,2361.064891846922,39.00000000000007,64.89184692179712,FBtr0078056,601.9974499689182,177.63529310902172,3.388951820511529
1420.0,1848.9583333333333,40.93091936312302,53.295467920733095,FBtr0331932,471.4263490211656,145.89130244498986,3.231353350888911
142.0,255.39568345323738,6.251515151515188,11.243732286897819,FBtr0078089,65.11788418134086,30.778653639330752,2.115683322097281
0.0,0.0,0.0,0.0,FBtr0078057,0.0,0.0,
0.0,0.0,0.0,0.0,FBtr0078058,0.0,0.0,
49.0,7.592190889370933,90.22387155133438,13.979527665220699,FBtr0329832,1.9357704105723827,38.26763472042637,0.05058505509197603
53.0,7.943645083932854,90.22387155133438,13.522762522682012,FBtr0078059,2.0253802004759773,37.01728334616784,0.05471444734438223
422.0,155.4900515843773,56.10666666666648,20.673053303856477,FBtr0331233,39.64508339968128,56.59052804452487,0.7005604077150317
434.0,156.3963963963964,56.91999999999982,20.511711711711648,FBtr0078087,39.87617288286835,56.148870696632436,0.7101865520736101
403.0,207.94633642930856,4.933333333333366,2.5455796353629343,FBtr0304741,53.019789796162314,6.96828347642796,7.608730324407095
419.0,205.29152376286135,7.306666666666676,3.5799444716642217,FBtr0331232,52.34289588237571,9.799759379702435,5.341242968760023
408.0,197.7702375181774,7.093333333333342,3.4383583777670097,FBtr0078088,50.42520393099346,9.412180839675635,5.357441042615075
246.0,165.32258064516128,5.000000000000007,3.360215053763446,FBtr0078060,42.15206973528641,9.198270881455233,4.58260800084392
1.0,0.39154267815191857,0.0,0.0,FBtr0331230,0.0998310951195736,0.0,inf
1.0,0.3803727653100038,0.0,0.0,FBtr0078061,0.09698311789098173,0.0,inf
1.0,0.3785011355034065,0.0,0.0,FBtr0331231,0.09650591102777857,0.0,inf
14.0,2.2493573264781492,0.0,0.0,FBtr0310035,0.5735155265256224,0.0,inf
17.0,2.4748871742611733,0.0,0.0,FBtr0310034,0.6310185598925093,0.0,inf
182.0,70.21604938271605,5.120000000000003,1.9753086419753096,FBtr0078062,17.902888997778224,5.407220571498419,3.3109226378048553
106.0,24.98821310702499,0.9999999999999987,0.23573785950023543,FBtr0333012,6.37121013558497,0.645310092956405,9.873098538403596
119.0,19.5595003287311,2.9999999999999956,0.4930966469428001,FBtr0333013,4.987058746763894,1.3498054311247876,3.6946500819812207
181.0,88.68201861832435,6.000000000000032,2.939735423811873,FBtr0078083,22.611131634152752,8.047247665814076,2.809796911086539
181.0,76.66243117323168,6.000000000000032,2.541296060991119,FBtr0310030,19.546514047143486,6.956557596749906,2.8097969110865395
181.0,55.812519272278756,6.000000000000032,1.8501387604070405,FBtr0078084,14.230440846532769,5.064579859983512,2.809796911086539
119.0,25.56940266437473,0.9999999999999987,0.21486892995272855,FBtr0310027,6.5193952331997265,0.5881833722219746,11.08395024594366
106.0,22.306397306397308,0.9999999999999987,0.21043771043771017,FBtr0078063,5.687431270023453,0.576053327929518,9.873098538403598
106.0,23.65015618027666,0.9999999999999987,0.22311468094600595,FBtr0329895,6.0300476115911295,0.6107553356361155,9.873098538403596
488.0,358.03374908290533,5.933333333333363,4.353142577647368,FBtr0310028,91.28736981986118,11.9163160613635,7.6607039751021695
488.0,377.1251931993817,8.080000000000023,6.244204018547158,FBtr0078082,96.15508892153848,17.092917888496395,5.625434437162496
487.0,440.7239819004525,6.919279279279279,6.261791202967673,FBtr0310029,112.37078411541665,17.141061142351777,6.555649220442558
488.0,440.0360685302074,7.08,6.384129846708746,FBtr0078081,112.19538779483389,17.475951608109288,6.419987323767386
150.0,86.40552995391705,13.00000000000004,7.4884792626728345,FBtr0078080,22.030698467919727,20.499003678671695,1.0747204504793417
2.0,0.44832997085855186,8.880000000000017,1.990585070611974,FBtr0344014,0.1143100726004891,5.449038349959914,0.020978026811158342
10.0,6.527415143603133,0.0,0.0,FBtr0078064,1.6642860113276174,0.0,inf
2.0,1.2476606363069245,0.3466666666666665,0.21626117695986682,FBtr0112854,0.3181143068439064,0.5919945167173872,0.5373602252396728
2.0,0.8254230293025175,0.3466666666666665,0.14307332507910298,FBtr0078079,0.2104569681678836,0.3916496947164555,0.5373602252396728
2.0,0.6915629322268326,0.3466666666666665,0.11987090825265094,FBtr0345429,0.17632684435365903,0.3281352732703913,0.5373602252396726
0.0,0.0,0.0,0.0,FBtr0078078,0.0,0.0,
0.0,0.0,2270.671735341907,427.7829192430119,FBtr0303763,0.0,1171.0152792898953,0.0
298.0,349.3552168815944,9.824324324324405,11.517379043756629,FBtr0078066,89.07461646746367,31.527735753167462,2.8252779446273655
1.0,0.37133308577794283,2.6533333333333293,0.9852704542641401,FBtr0332341,0.09467828330315298,2.6970846760732403,0.03510393431213946
1.0,0.3681885125184094,2.6533333333333293,0.9769268532155114,FBtr0078076,0.09387651580831773,2.6742448573877895,0.03510393431213946
1.0,0.3597122302158274,2.6533333333333293,0.9544364508393272,FBtr0332342,0.09171532983287446,2.6126795081529632,0.03510393431213946
1.0,0.3141690229343387,2.6533333333333293,0.833595140852444,FBtr0345577,0.08010324126151146,2.281887851921218,0.03510393431213946
56.0,24.242424242424242,11.291324200913241,4.888019134594477,FBtr0078067,6.181057380251902,13.380490044343928,0.46194551617821344
207.0,130.6818181818182,30.689458592990178,19.374658202645314,FBtr0078075,33.31976244042041,53.036294264541475,0.6282445427695923
738.0,177.6173285198556,2.000000000000005,0.48134777376654747,FBtr0078068,45.28684459646655,1.317644002079942,34.36956000632937
738.0,169.81132075471697,2.240000000000005,0.5154164749194673,FBtr0332340,43.29655759280224,1.4109038490748314,30.687107148508375
37.0,30.032467532467532,3.5599999999999894,2.889610389610381,FBtr0078074,7.657336709910281,7.910035125797883,0.9680534394767163
63.0,61.04651162790697,2.066666666666671,2.0025839793281692,FBtr0310022,15.564944638497703,5.481884227645571,2.8393420933631672
65.0,59.46935041171089,3.9999999999999805,3.6596523330283444,FBtr0078069,15.16281802452005,10.017952110964538,1.513564634425085
0.0,0.0,16.53654483864991,24.571389061886936,FBtr0333746,0.0,67.26185345539889,0.0
0.0,0.0,16.53654483864991,21.146476775767148,FBtr0346726,0.0,57.886480019799826,0.0
1.0,0.9813542688910698,16.53654483864991,16.228208870117676,FBtr0346650,0.25021454066279786,44.423186825793394,0.005632521179626762
0.0,0.0,0.0,0.0,FBtr0078070,0.0,0.0,
0.0,0.0,0.08,0.07117437722419928,FBtr0347398,0.0,0.1948331255744536,0.0
0.0,0.0,0.08,0.03386960203217612,FBtr0343220,0.0,0.09271483198377894,0.0
0.0,0.0,0.08,0.03386960203217612,FBtr0343221,0.0,0.09271483198377894,0.0
24.0,35.13909224011713,0.9999999999999987,1.4641288433382118,FBtr0078071,8.959365748827794,4.007914223017671,2.2354185369970407
21.0,14.056224899598394,0.9999999999999987,0.6693440428380178,FBtr0310023,3.5838962219834074,1.8322660069083465,1.9559912198724105
0.0,0.0,0.9999999999999987,1.1061946902654851,FBtr0308305,0.0,3.028103334425962,0.0
0.0,0.0,0.0,0.0,FBtr0077998,0.0,0.0,
1.0,0.39231071008238527,0.0,0.0,FBtr0077999,0.10002691915864692,0.0,inf
0.0,0.0,0.12000000000000001,0.0096563933370886,FBtr0078045,0.0,0.02643346340376027,0.0
0.0,0.0,0.12000000000000001,0.009889566507334762,FBtr0343249,0.0,0.027071752902466523,0.0
0.0,0.0,0.17333333333333334,0.07868058707822667,FBtr0078000,0.0,0.21538066506989836,0.0
0.0,0.0,2.9999999999999947,0.8828722778104752,FBtr0301316,0.0,2.4167793534323736,0.0
