ribosome_profiling_counts,ribosome_profiling_rpk,RNA-seq_counts,RNA-seq_rpk,transcript_ID,ribosome_profiling_tpm,RNA-seq_tpm,translation_efficiency
14,1.411432604,0,0,FBtr0309120,0.359871019,0,inf
14,1.111817027,0,0,FBtr0309117,0.28347845,0,inf
14,1.110229976,0,0,FBtr0333880,0.283073802,0,inf
14,1.451980917,0,0,FBtr0309119,0.370209566,0,inf
14,1.122064599,0,0,FBtr0309118,0.286091259,0,inf
14,1.120448179,0,0,FBtr0333881,0.285679123,0,inf
1,0.501002004,0,0,FBtr0073011,0.127739788,0,inf
1,0.133493526,0.053333333,0.007119655,FBtr0333899,0.03403666,0.019489381,1.746420732
1,0.21805495,0.053333333,0.011629597,FBtr0305202,0.055597169,0.031834923,1.746420732
1,0.217485863,0.053333333,0.011599246,FBtr0305201,0.05545207,0.031751839,1.746420732
1,0.210260723,0.053333333,0.011213905,FBtr0305203,0.053609886,0.030697005,1.746420732
1,0.131648236,0.053333333,0.007021239,FBtr0333898,0.033566169,0.019219978,1.746420732
3,0.57350411,0.224761905,0.042967292,FBtr0305207,0.14622555,0.117618898,1.243214758
1,0.225275963,0.053333333,0.012014718,FBtr0305208,0.057438301,0.032889154,1.746420732
1,0.219635405,0.053333333,0.011713888,FBtr0305209,0.056000136,0.032065661,1.746420732
1,0.13442667,0.053333333,0.007169422,FBtr0305205,0.034274582,0.019625616,1.746420732
1,0.134030291,0.053333333,0.007148282,FBtr0305206,0.034173518,0.019567746,1.746420732
2,1.22624157,0,0,FBtr0073010,0.312653117,0,inf
4,3.014318011,0,0,FBtr0304042,0.768556494,0,inf
4,2.894356006,0,0,FBtr0073009,0.737969948,0,inf
0,0,0,0,FBtr0290083,0,0,
0,0,0,0,FBtr0072977,0,0,
0,0,0,0,FBtr0301497,0,0,
194,82.4829932,1,0.425170068,FBtr0072978,21.0305747,1.163862846,18.06963317
0,0,0,0,FBtr0332084,0,0,
0,0,0,0,FBtr0072979,0,0,
0,0,0.133333333,0.034083163,FBtr0340706,0,0.093299435,0
0,0,0.133333333,0.036650174,FBtr0072980,0,0.100326385,0
0,0,0.133333333,0.036650174,FBtr0332085,0,0.100326385,0
0,0,0,0,FBtr0346075,0,0,
0,0,0,0,FBtr0073008,0,0,
1,0.961538462,0,0,FBtr0073007,0.245162132,0,inf
0,0,0,0,FBtr0073006,0,0,
0,0,0,0,FBtr0332086,0,0,
94,36.43410853,14,5.426356589,FBtr0072981,9.28955426,14.85413791,0.625384948
94,36.43410853,14,5.426356589,FBtr0345028,9.28955426,14.85413791,0.625384948
60,35.94967046,9.306666667,5.576193329,FBtr0345029,9.166037757,15.26430181,0.600488504
167,159.5033429,28.7938265,27.50126695,FBtr0072982,40.66834673,75.28211705,0.540212581
165,140.0679117,28.7938265,24.44297665,FBtr0072983,35.71292173,66.91033663,0.533742969
165,163.8530288,28.7938265,28.5936708,FBtr0332112,41.77738013,78.27246927,0.533742969
182,114.7540984,15.71442573,9.908212947,FBtr0073005,29.25869375,27.12279577,1.078749182
118,45.48959136,2,0.771010023,FBtr0072984,11.5984182,2.110567012,5.495403903
30,26.4084507,3,2.64084507,FBtr0072985,6.733326151,7.229063594,0.93142439
8,4.004004004,0,0,FBtr0072986,1.020895363,0,inf
8,3.889158969,0,0,FBtr0072989,0.991613483,0,inf
6,3.47826087,0,0,FBtr0072988,0.886847363,0,inf
6,3.378378378,0,0,FBtr0072987,0.861380463,0,inf
115,150.5235602,9,11.78010471,FBtr0072990,38.37878396,32.24692242,1.190153388
91,38.62478778,1.573333333,0.667798529,FBtr0073004,9.848108719,1.828035308,5.387263953
607,200.5285761,37.08,12.24975223,FBtr0072999,51.12849372,33.53253808,1.524742732
612,194.5945946,37.08,11.79014308,FBtr0113130,49.61551465,32.27440151,1.537302392
615,193.9451277,37.84,11.93314412,FBtr0073003,49.44992098,32.66585332,1.513810783
616,190.8302354,37.84,11.72242875,FBtr0073002,48.6557212,32.08903993,1.516272263
617,188.052423,37.84,11.53306919,FBtr0072991,47.94746621,31.57068603,1.518733744
613,125.3066231,40,8.176614881,FBtr0072998,31.94925637,22.38270985,1.427407878
618,123.3532934,40,7.984031936,FBtr0073000,31.45121862,21.85553225,1.439050683
611,195.0207469,37.84,12.07788063,FBtr0072992,49.72417011,33.06205582,1.503964859
611,190.7586638,37.84,11.81392445,FBtr0073001,48.63747267,32.33950074,1.503964859
611,186.4510223,37.84,11.54714678,FBtr0113131,47.53915928,31.60922212,1.503964859
596,129.1161179,38.82666667,8.411322935,FBtr0332113,32.92055799,23.02520094,1.429762028
573,213.1696429,22.56,8.392857143,FBtr0113129,54.35156901,22.97465258,2.365718864
573,202.4019781,22.56,7.968915578,FBtr0072993,51.60615242,21.81415265,2.365718864
579,127.1688996,25.48,5.596310125,FBtr0072994,32.42407845,15.31936964,2.116541295
576,219.5121951,21.72,8.277439024,FBtr0072995,55.96872079,22.6587064,2.470075731
573,203.0474841,22.56,7.994330262,FBtr0072996,51.77073618,21.88372294,2.365718864
3,0.758917278,2.448926554,0.619510891,FBtr0073124,0.193500089,1.695852468,0.114101959
0,0,0,0,FBtr0344427,0,0,
4,1.461988304,0,0,FBtr0445828,0.372761136,0,inf
128,26.60016625,7.186666667,1.493488501,FBtr0306258,6.782207599,4.088283509,1.65893769
133,27.92357758,7.186666667,1.508852964,FBtr0073118,7.119635955,4.130342273,1.723739943
119,29.41176471,7.186666667,1.776239908,FBtr0337056,7.499076969,4.862288741,1.542293633
124,30.19970774,7.186666667,1.750284137,FBtr0073120,7.699977716,4.791237273,1.607095887
131,34.2215256,7.186666667,1.877394636,FBtr0073119,8.725415052,5.139190241,1.697819042
124,35.51990834,7.186666667,2.058626945,FBtr0333895,9.056461902,5.635296547,1.607095887
97,28.72371928,7.186666667,2.128121607,FBtr0479933,7.323646977,5.825531609,1.257163718
85,21.73357198,3,0.767067246,FBtr0113132,5.541378788,2.099774033,2.639035773
85,22.1411826,3,0.781453504,FBtr0073116,5.645306705,2.139155052,2.639035773
85,26.44679527,3,0.933416304,FBtr0113133,6.743102813,2.555138843,2.639035773
85,28.59064918,3,1.009081736,FBtr0073117,7.289718278,2.762265807,2.639035773
85,25.38829152,3.093333333,0.923934687,FBtr0333894,6.473217575,2.529183816,2.559409693
102,40.6374502,3,1.195219124,FBtr0073115,10.36127447,3.2717993,3.166842927
74,29.54091816,3,1.19760479,FBtr0309235,7.532007047,3.278329838,2.297513496
114,77.18348003,1.235294118,0.836353499,FBtr0073023,19.67936515,2.289438596,8.595716517
943,350.9490138,14.98666667,5.577471778,FBtr0445725,89.48098466,15.26780144,5.860764236
937,346.2675536,14.97333333,5.533382607,FBtr0307308,88.28735923,15.14711151,5.828659754
944,339.6905362,15.48,5.570349046,FBtr0073114,86.61042619,15.24830364,5.680004035
170,51.18940078,43,12.94790726,FBtr0307301,13.05169072,35.44367143,0.36823755
170,51.18940078,43,12.94790726,FBtr0330148,13.05169072,35.44367143,0.36823755
170,50.95923261,43,12.88968825,FBtr0330149,12.99300506,35.2843024,0.36823755
170,42.05838694,44,10.88570015,FBtr0332096,10.72356875,29.79857453,0.359868514
177,44.88967791,56.50666667,14.33088173,FBtr0307306,11.44545909,39.22943324,0.291756932
151,38.65847414,43.98666667,11.26130739,FBtr0307302,9.856697685,30.82676382,0.319744808
170,35.77441077,45.72,9.621212121,FBtr0307304,9.121352037,26.33715815,0.346330154
170,42.33067729,44,10.9561753,FBtr0307305,10.79299424,29.99149358,0.359868514
326,334.0163934,2,2.049180328,FBtr0073113,85.16369787,5.609437324,15.18221756
101,51.58324821,4.84,2.471910112,FBtr0073027,13.15210945,6.766620125,1.943674864
99,51.75117616,4.84,2.530057501,FBtr0073028,13.19492581,6.925793103,1.905186253
47,28.09324567,10.51926941,6.287668504,FBtr0073029,7.162895993,17.2118978,0.41615957
24,18.419033,11.54761693,8.862330723,FBtr0073112,4.696275369,24.2597921,0.193582672
24,11.98801199,13.28095027,6.633841291,FBtr0329990,3.056566836,18.15951307,0.168317665
22,19.8019802,0.28,0.252025203,FBtr0073030,5.048883504,0.689895154,7.318334496
23,20.1048951,0.28,0.244755245,FBtr0073031,5.126117299,0.669994332,7.650986064
23,17.98279906,0.28,0.218921032,FBtr0344220,4.585049405,0.599275618,7.650986064
22,15.27777778,0.28,0.194444444,FBtr0073032,3.89535387,0.532273275,7.318334496
80,94.67455621,1,1.183431953,FBtr0073033,24.13904066,3.239533035,7.451395123
36,23.39181287,0,0,FBtr0073034,5.964178174,0,inf
0,0,166.3569369,178.4945675,FBtr0073111,0,488.6119956,0
2,0.393778303,4.093333333,0.805932926,FBtr0307018,0.100401109,2.206165156,0.045509335
45,8.849557522,9.093333333,1.788266142,FBtr0332099,2.256359442,4.89520942,0.460932158
48,9.325820867,9.093333333,1.766724953,FBtr0073036,2.377791648,4.836242452,0.491660969
48,9.32038835,9.093333333,1.765695793,FBtr0332098,2.376406527,4.833425223,0.491660969
48,9.253903991,9.093333333,1.7531007,FBtr0332097,2.359455102,4.798947349,0.491660969
48,9.248554913,9.093333333,1.752087347,FBtr0073035,2.358091255,4.796173391,0.491660969
3,2.489626556,0.92,0.763485477,FBtr0344804,0.63477664,2.089969279,0.303725345
3,2.243829469,0.92,0.688107704,FBtr0300584,0.572106096,1.883629754,0.303725345
0,0,0,0,FBtr0300583,0,0,
0,0,0.093333333,0.204230489,FBtr0073037,0,0.559061646,0
0,0,0,0,FBtr0073038,0,0,
1,0.74906367,0,0,FBtr0332100,0.190987728,0,inf
1,0.684462697,0.24,0.164271047,FBtr0300854,0.174516507,0.449676454,0.388093496
0,0,0.397342995,0.73446025,FBtr0073039,0,2.010515465,0
38,20.32085561,1,0.534759358,FBtr0073109,5.181180451,1.463853163,3.539412684
18053,6098.986486,185.6105509,62.70626718,FBtr0332873,1555.050149,171.6524753,9.059293473
18052,6653.888684,185.6105509,68.41524175,FBtr0073040,1696.532795,187.2802532,9.058791657
52,88.58603066,81.16213647,138.2659906,FBtr0073108,22.58665772,378.4900713,0.059675694
297,401.894452,10.97333333,14.8488949,FBtr0073107,102.4704726,40.6474453,2.520957266
299,345.6647399,11,12.71676301,FBtr0073106,88.13366065,34.8109359,2.531780843
89,19.3773133,300.0533333,65.32839829,FBtr0073042,4.940606773,178.8303112,0.027627345
0,0,3,3.243243243,FBtr0073105,0,8.878071614,0
0,0,2.773333333,3.583118002,FBtr0073104,0,9.808446618,0
0,0,4,4.705882353,FBtr0073103,0,12.88190783,0
0,0,2.12,2.56969697,FBtr0073102,0,7.034302398,0
0,0,2.453333333,2.052998605,FBtr0332871,0,5.619889498,0
0,0,3.133333333,1.538209786,FBtr0100421,0,4.210703796,0
0,0,3.133333333,1.538209786,FBtr0100678,0,4.210703796,0
205,27.74769897,375.0381705,50.76315247,FBtr0302302,7.07479243,138.9593284,0.050912684
205,28.19807428,228.1866667,31.38743696,FBtr0346807,7.189623999,85.92013986,0.083677983
46,27.31591449,9.826486486,5.835205752,FBtr0073043,6.964700938,15.97332382,0.436020769
1203,1356.257046,44.09860106,49.71657392,FBtr0073095,345.8029833,136.0944186,2.54090496
1204,1835.365854,31.73333333,48.37398374,FBtr0073098,467.9606933,132.419205,3.533933717
1198,1843.076923,31.66666667,48.71794872,FBtr0302300,469.926774,133.3607766,3.523725536
1200,1410.105758,31.66666667,37.21112417,FBtr0306567,359.5327148,101.8619328,3.529608216
1201,1924.679487,31.81333333,50.98290598,FBtr0302301,490.7328669,139.5608829,3.516263704
1201,2195.612431,31.81333333,58.15965874,FBtr0073097,559.812265,159.2065647,3.516263704
1360,1997.063142,11,16.15271659,FBtr0073044,509.1884274,44.21653386,11.51579246
252,48.72389791,13.08,2.52900232,FBtr0073045,12.42306486,6.922904644,1.794487358
257,26.98729392,25.96,2.726031713,FBtr0308061,6.880913006,7.46225397,0.922095795
248,25.93599665,23,2.405354528,FBtr0073046,6.612865196,6.584430509,1.004318473
332,195.9858323,20.78666667,12.27075954,FBtr0073094,49.97023661,33.59004361,1.487650245
346,219.4039315,19.92,12.63157895,FBtr0073093,55.94111697,34.5777526,1.617835538
0,0,0,0,FBtr0308063,0,0,
0,0,0,0,FBtr0073092,0,0,
1,1.083423619,0,0,FBtr0308062,0.276239022,0,inf
2,1.746724891,0,0,FBtr0331458,0.44536003,0,inf
1,0.802568218,0,0,FBtr0331457,0.204629709,0,inf
3,2.23880597,0,0,FBtr0073050,0.570825262,0,inf
0,0,0.093333333,0.199857245,FBtr0331459,0,0.547090304,0
0,0,0,0,FBtr0073051,0,0,
0,0,0,0,FBtr0308313,0,0,
0,0,0,0,FBtr0308312,0,0,
0,0,0,0,FBtr0073052,0,0,
0,0,0,0,FBtr0308311,0,0,
0,0,0.121621622,0.037595555,FBtr0308314,0,0.102914277,0
0,0,0.121621622,0.037147716,FBtr0073053,0,0.101688358,0
3,3.131524008,0,0,FBtr0073090,0.798440345,0,inf
3,2.921129503,0,0,FBtr0073088,0.744796349,0,inf
3,2.849002849,0,0,FBtr0073089,0.726406316,0,inf
3,3.131524008,0,0,FBtr0073087,0.798440345,0,inf
3,3.198294243,0,0,FBtr0073086,0.81546466,0,inf
101,51.29507364,1.266666667,0.643304554,FBtr0073054,13.07863398,1.760985369,7.426883955
101,49.68027545,1.32,0.649286768,FBtr0330103,12.66691112,1.777361115,7.126807836
101,45.86739328,1.32,0.599455041,FBtr0073056,11.69474583,1.640951475,7.126807836
101,41.15729421,1.32,0.537897311,FBtr0073057,10.49381838,1.47244301,7.126807836
101,39.36087295,2.32,0.904130943,FBtr0073055,10.03578734,2.474972939,4.054907907
99,50.63938619,0.32,0.163682864,FBtr0073058,12.91145426,0.448066359,28.81594208
99,50.53598775,0.32,0.163348647,FBtr0330104,12.8850909,0.447151471,28.81594208
2,6.006006006,0,0,FBtr0073059,1.531343045,0,inf
1,2.777777778,0,0,FBtr0073060,0.708246158,0,inf
0,0,0,0,FBtr0073061,0,0,
0,0,0,0,FBtr0073062,0,0,
27,24.47869447,0,0,FBtr0300753,6.241298873,0,inf
27,24.47869447,0,0,FBtr0472668,6.241298873,0,inf
61,26.22527945,74.1172332,31.86467464,FBtr0073063,6.68662323,87.22653287,0.076658134
61,26.22527945,74.1172332,31.86467464,FBtr0300240,6.68662323,87.22653287,0.076658134
42,21.05263158,73.1172332,36.65024221,FBtr0073064,5.367760357,100.3265715,0.053502878
125,32.96413502,349.1134247,92.06577654,FBtr0332058,8.404819915,252.0213552,0.033349634
113,35.74818096,5.819607843,1.841065436,FBtr0073084,9.114664256,5.039742493,1.808557534
125,34.76084538,7.819607843,2.174529434,FBtr0073083,8.862924671,5.952568645,1.488924395
434,540.4732254,7,8.717310087,FBtr0073067,137.8037108,23.86281183,5.774831221
442,435.8974359,7,6.903353057,FBtr0073068,111.1401664,18.89727604,5.881279722
452,393.728223,7,6.097560976,FBtr0073066,100.3883405,16.69149643,6.01434035
0,0,1.626666667,0.531069757,FBtr0073069,0,1.453753229,0
82,50.12224939,0,0,FBtr0073082,12.7796006,0,inf
0,0,0,0,FBtr0073081,0,0,
0,0,0,0,FBtr0073080,0,0,
542,41.6346597,7.093333333,0.544886567,FBtr0303857,10.6155316,1.49157544,7.116992758
552,41.46011717,7.093333333,0.53277252,FBtr0332057,10.57102873,1.458414381,7.248302587
540,40.13974578,7.093333333,0.527267772,FBtr0073070,10.23437547,1.443345653,7.090730792
540,39.95264871,7.093333333,0.524810102,FBtr0073071,10.18667159,1.436618014,7.090730792
551,39.97678299,7.093333333,0.514643643,FBtr0073072,10.19282507,1.408788295,7.235171604
550,40.81632653,7.093333333,0.526406926,FBtr0332056,10.40688232,1.44098917,7.222040621
550,40.67144864,7.093333333,0.524538441,FBtr0300017,10.36994301,1.435874368,7.222040621
91,235.1421189,0,0,FBtr0073073,59.95386083,0,inf
149,43.16338355,1.32,0.382387022,FBtr0073078,11.0053082,1.046748304,10.51380562
149,59.55235811,1.32,0.527577938,FBtr0073079,15.18398238,1.444194703,10.51380562
47,20.84257206,0,0,FBtr0073075,5.314201772,0,inf
90,102.2727273,3,3.409090909,FBtr0073076,26.07633582,9.332063912,2.794273171
90,96.67024705,3,3.222341568,FBtr0300749,24.64787919,8.820855256,2.794273171
90,75.94936709,3,2.53164557,FBtr0346532,19.36470508,6.930140289,2.794273171
1,0.611246944,0.133333333,0.081499593,FBtr0073077,0.155848788,0.223097426,0.698568293
17,3.971962617,0.64,0.14953271,FBtr0073145,1.012725815,0.409331651,2.474096037
30,9.191176471,0,0,FBtr0073146,2.343461553,0,inf
508,128.5425101,54.24971751,13.72715524,FBtr0309837,32.77430602,37.57678908,0.872195492
505,126.0609086,54.24971751,13.5421162,FBtr0309838,32.14157552,37.07026222,0.867044731
548,133.430728,54.24971751,13.20908632,FBtr0073144,34.02064818,36.15862441,0.940872302
548,125.1713111,54.24971751,12.39143845,FBtr0309836,31.91475607,33.92039069,0.940872302
548,124.460595,54.34305085,12.34227818,FBtr0309839,31.73354578,33.78581913,0.939256369
581,140.101278,18.53333333,4.469094124,FBtr0479934,35.72142909,12.23372245,2.919914951
581,139.9662732,18.53333333,4.464787601,FBtr0309841,35.68700709,12.22193375,2.919914951
581,140.1688782,18.53333333,4.471250503,FBtr0100641,35.738665,12.23962533,2.919914951
501,137.9785183,12,3.30487469,FBtr0309840,35.18019198,9.046781871,3.88869683
109,74.09925221,1.16,0.788579198,FBtr0073128,18.89298385,2.158660966,8.752177462
110,74.42489851,1.16,0.784844384,FBtr0073127,18.97601344,2.148437267,8.832472668
20,8.267879289,51.56,21.31459281,FBtr0073143,2.108049747,58.34668175,0.036129728
62,126.7893661,1,2.044989775,FBtr0073142,32.3273093,5.597966082,5.774831221
0,0,0,0,FBtr0330142,0,0,
6,1.050788091,0,0,FBtr0334635,0.267917986,0,inf
6,1.049685094,0,0,FBtr0334636,0.267636757,0,inf
1,1.477104874,0,0,FBtr0304829,0.376615387,0,inf
0,0,0,0,FBtr0334633,0,0,
6,1.094291446,0,0,FBtr0334634,0.279009977,0,inf
6,1.093095281,0,0,FBtr0334632,0.278704992,0,inf
0,0,0.133333333,0.078064012,FBtr0073141,0,0.21369285,0
81,27.1720899,8.026666667,2.692608744,FBtr0073132,6.928030182,7.370761755,0.939934082
87,24.6040724,11.48,3.246606335,FBtr0110920,6.27326631,8.887277759,0.7058704
88,24.61538462,12,3.356643357,FBtr0073131,6.276150571,9.188493698,0.683044553
88,24.61538462,12,3.356643357,FBtr0330068,6.276150571,9.188493698,0.683044553
80,16.28001628,7.506666667,1.527608194,FBtr0302598,4.150893235,4.181682942,0.992637006
73,27.80952381,5.626666667,2.143492063,FBtr0110922,7.090555823,5.86760678,1.208423824
72,26.66666667,5.106666667,1.891358025,FBtr0073133,6.799163118,5.177413697,1.313235433
73,26.6520628,5.626666667,2.054277717,FBtr0110923,6.79543959,5.623390945,1.208423824
74,25.35114765,5.106666667,1.749457577,FBtr0073134,6.463747055,4.788974643,1.349714195
75,25.35496957,5.626666667,1.902186162,FBtr0110921,6.464721525,5.207054698,1.241531326
74,25.59667935,5.106666667,1.766401476,FBtr0073135,6.526349932,4.835356964,1.349714195
75,25.59726962,5.626666667,1.92036405,FBtr0110925,6.526500433,5.256814948,1.241531326
75,22.65176684,5.626666667,1.699385885,FBtr0301948,5.775489662,4.651908124,1.241531326
74,15.51687985,5.106666667,1.070804501,FBtr0110924,3.956317394,2.93122604,1.349714195
5,2.96912114,0,0,FBtr0290290,0.757032711,0,inf
5,2.837684449,0,0,FBtr0273204,0.723520479,0,inf
0,0,0,0,FBtr0300062,0,0,
1,2.049180328,0,0,FBtr0346813,0.522476674,0,inf
1,2.036659878,0,0,FBtr0073140,0.519284352,0,inf
3,0.850822462,0,0,FBtr0113134,0.216933026,0,inf
0,0,0,0,FBtr0073139,0,0,
0,0,0,0,FBtr0304986,0,0,
0,0,0.08,0.160320641,FBtr0308636,0,0.438862591,0
0,0,0.08,0.12539185,FBtr0340708,0,0.343248328,0
177,31.97831978,12,2.16802168,FBtr0308639,8.153467967,5.934754286,1.373850976
130,30.93764874,8.12,1.932413137,FBtr0073188,7.88812951,5.289798183,1.491196684
131,54.17700579,8,3.308519438,FBtr0303097,13.81343624,9.056759022,1.525207439
132,50.59409736,8,3.066308931,FBtr0308638,12.89990703,8.393730669,1.536850244
189,49.89440338,13.85333333,3.657162971,FBtr0073187,12.72150702,10.01113772,1.270735393
189,50.21253985,13.93333333,3.701735742,FBtr0113430,12.80262184,10.13315146,1.263439305
161,57.54110079,9,3.216583274,FBtr0332986,14.67117488,8.805092469,1.666214743
161,42.73958057,9,2.3891691,FBtr0332987,10.89725175,6.54012443,1.666214743
161,42.40189623,9,2.370292336,FBtr0308637,10.81115284,6.488451074,1.666214743
0,0,0,0,FBtr0303094,0,0,
0,0,1.906666667,3.624841572,FBtr0073147,0,9.922660944,0
54,34.35114504,1,0.636132316,FBtr0073185,8.758463941,1.741352045,5.029691708
91,40.0528169,86.49560795,38.07024998,FBtr0073148,10.21221133,104.2137084,0.097992975
4,3.805899144,0,0,FBtr0073184,0.970384841,0,inf
0,0,0,0,FBtr0073183,0,0,
71,32.96193129,4.797830004,2.22740483,FBtr0073150,8.404258033,6.097310042,1.378355041
72,32.0855615,4.957830004,2.209371659,FBtr0073149,8.180811239,6.047945943,1.352659451
647,517.6,9,7.2,FBtr0303096,131.9717561,19.70931898,6.695906451
649,438.8100068,9,6.085192698,FBtr0073151,111.8827805,16.65763944,6.716604771
0,0,0.853333333,2.1280133,FBtr0073182,0,5.825235129,0
0,0,0.853333333,2.700421941,FBtr0346805,0,7.392149642,0
376,52.36768802,21,2.924791086,FBtr0333209,13.35211699,8.006338956,1.667693194
399,54.9132948,23,3.165428021,FBtr0073152,14.00116683,8.665059803,1.615818834
399,54.70999589,23,3.153709036,FBtr0333210,13.94933198,8.632980191,1.615818834
400,52.47277975,23,3.017184835,FBtr0112845,13.37891208,8.259258104,1.619868505
400,52.3697303,23,3.011259492,FBtr0333208,13.3526377,8.243038037,1.619868505
399,47.64179104,23,2.746268657,FBtr0073153,12.14716157,7.51765069,1.615818834
0,0,0,0,FBtr0073154,0,0,
376,51.34507715,21,2.867677181,FBtr0112844,13.09138331,7.849995043,1.667693194
0,0,0,0,FBtr0073155,0,0,
0,0,0,0,FBtr0330071,0,0,
0,0,0,0,FBtr0073156,0,0,
0,0,0,0,FBtr0330070,0,0,
5,3.125,29.22666667,18.26666667,FBtr0073157,0.796776928,50.00327223,0.015934496
5,3.465003465,26.84,18.6001386,FBtr0333140,0.883467141,50.91612011,0.017351423
0,0,0,0,FBtr0114512,0,0,
94,173.1123389,9.934458874,18.29550437,FBtr0073158,44.13821361,50.08221273,0.881315166
94,173.1123389,9.934458874,18.29550437,FBtr0330095,44.13821361,50.08221273,0.881315166
68,44.41541476,51.18251585,33.43077456,FBtr0073180,11.32453687,91.51358329,0.12374706
30927,11412.17712,65.58388889,24.20069701,FBtr0073179,2909.747017,66.24711902,43.92261973
30955,11796.875,66,25.15243902,FBtr0333142,3007.832903,68.85242277,43.68521516
30955,11219.6448,66,23.92171076,FBtr0073178,2860.657317,65.48342057,43.68521516
30926,12267.35422,65.58388889,26.01502931,FBtr0073177,3127.79034,71.21368209,43.92119953
554,501.3574661,3,2.714932127,FBtr0073159,127.8304197,7.431869903,17.20030374
120,49.83388704,0,0,FBtr0073160,12.70607726,0,inf
273,250.9191176,6.986666667,6.421568627,FBtr0073176,63.97650039,17.57843673,3.63948748
273,207.9207921,7,5.331302361,FBtr0333141,53.01327679,14.59393595,3.632555123
167,188.4875847,3.48,3.927765237,FBtr0073175,48.05841877,10.75188583,4.469766471
8,2.880806626,1.733333333,0.624174769,FBtr0303422,0.734515281,1.708619392,0.42988818
8,3.134796238,1.733333333,0.679205852,FBtr0303420,0.799274661,1.859261776,0.42988818
11,9.657594381,0,0,FBtr0073174,2.462383482,0,inf
8,9.090909091,0,0,FBtr0303421,2.317896518,0,inf
18,9.605122732,5,2.668089648,FBtr0345342,2.449004859,7.303643048,0.335312781
18,13.46297681,5,3.739715782,FBtr0073173,3.432636578,10.23711823,0.335312781
12,11.1627907,0,0,FBtr0073172,2.846161305,0,inf
347,318.640955,14.05333333,12.90480563,FBtr0073171,81.2434436,35.32568481,2.299840584
0,0,0.12,0.028083314,FBtr0333134,0,0.076875415,0
0,0,0.12,0.036242827,FBtr0073163,0,0.099211311,0
0,0,0,0,FBtr0073164,0,0,
0,0,0,0,FBtr0073170,0,0,
0,0,0,0,FBtr0290224,0,0,
0,0,0,0,FBtr0333139,0,0,
1,0.142348754,0,0,FBtr0333137,0.036294465,0,inf
0,0,0,0,FBtr0073168,0,0,
0,0,0,0,FBtr0073167,0,0,
0,0,0,0,FBtr0333138,0,0,
1,0.346620451,0,0,FBtr0073166,0.088377337,0,inf
0,0,0,0,FBtr0333135,0,0,
0,0,0,0,FBtr0073165,0,0,
4,0.44077135,0,0,FBtr0333136,0.112382861,0,inf
41,22.05486821,0,0,FBtr0307170,5.623299244,0,inf
41,14.6011396,0.173333333,0.061728395,FBtr0289977,3.72283237,0.168975643,22.03176923
1,0.707213579,1,0.707213579,FBtr0309789,0.180317268,1.935930279,0.093142439
1,0.728862974,1,0.728862974,FBtr0073192,0.185837184,1.995193451,0.093142439
53,43.69332234,1.213333333,1.000274801,FBtr0073193,11.14042597,2.738157655,4.068584563
53,32.00483092,9,5.434782609,FBtr0346806,8.160227474,14.87720334,0.548505474
5,1.727115717,327.6093003,113.1638343,FBtr0073284,0.440360306,309.7752927,0.001421548
4,2.128791911,183.0711638,97.43010315,FBtr0309791,0.542775129,266.7056919,0.002035109
4,2.057613169,183.0711638,94.17240938,FBtr0073283,0.524626784,257.7880633,0.002035109
4,1.884126236,183.0711638,86.23229573,FBtr0310046,0.480393061,236.0527532,0.002035109
0,0,0,0,FBtr0073194,0,0,
1,0.349895031,1,0.349895031,FBtr0073195,0.089212252,0.957804554,0.093142439
1,0.349895031,1,0.349895031,FBtr0309790,0.089212252,0.957804554,0.093142439
0,0,1,0.648508431,FBtr0073196,0,1.775230489,0
0,0,0,0,FBtr0344475,0,0,
0,0,1,0.346981263,FBtr0073197,0,0.949828388,0
0,0,1,0.346981263,FBtr0073199,0,0.949828388,0
0,0,1,0.68119891,FBtr0073200,0,1.864717585,0
0,0,8.670793626,5.996399465,FBtr0073201,0,16.41457636,0
79,30.59643687,9.106666667,3.526981668,FBtr0332982,7.801131192,9.654778714,0.808007249
79,28.48900108,9.106666667,3.284048564,FBtr0114509,7.263801204,8.989772319,0.808007249
137,70.36466359,8,4.108885465,FBtr0073202,17.94078096,11.24768532,1.595064269
36,13.31360947,0.093333333,0.034516765,FBtr0073203,3.394552592,0.09448638,35.92636934
0,0,0,0,FBtr0073281,0,0,
0,0,0,0,FBtr0332981,0,0,
0,0,0,0,FBtr0073204,0,0,
0,0,0,0,FBtr0332979,0,0,
36,18.2278481,28.49333333,14.42700422,FBtr0073205,4.64752922,39.49255946,0.117681135
24,5.691249704,3.88,0.920085369,FBtr0073279,1.451090066,2.51864667,0.576138798
24,5.691249704,3.88,0.920085369,FBtr0330072,1.451090066,2.51864667,0.576138798
0,0,0,0,FBtr0300989,0,0,
0,0,0,0,FBtr0300988,0,0,
2,1.407459536,0,0,FBtr0073278,0.358858011,0,inf
0,0,0.12,0.039344262,FBtr0073276,0,0.107701197,0
0,0,0.12,0.038083148,FBtr0073277,0,0.104249016,0
0,0,0.12,0.039774611,FBtr0332980,0,0.108879234,0
0,0,0.12,0.03569304,FBtr0073275,0,0.097706321,0
0,0,0,0,FBtr0308361,0,0,
0,0,0,0,FBtr0308362,0,0,
0,0,2.013333333,0.690206834,FBtr0308363,0,1.889375923,0
0,0,0,0,FBtr0345137,0,0,
