geneIDs	disper	pval	padj	TEcontrol	TEtreated	log2FC_TE(treated vs control)	
Hagh	0.0017211414712099585	0.008778434512837885	0.08718063524609246	0.4535656511915984	0.5310540111544154	0.2275472103968974
Ogfod3	0.009598181300399933	0.2215814075549123	0.5480897120684306	0.6013035566147694	0.7592212128839155	0.3364268104131817
Syn1	0.0036156504434987206	7.195902096412965e-09	1.2467684396975154e-06	1.117116242720635	0.7584566136177211	-0.5586407540799143
Glyatl3	nan	nan	nan	0.7343584897133031	1.385622690411605	0.915978043867021
Slx	nan	nan	nan	1.0	1.0	0.0
Ccl27a	0.012765095067955026	0.020959155694938558	0.15250075650116734	0.05518978275662179	0.08294024480963931	0.587671098900151
Sqor	0.008596115517212939	0.0006663407945733946	0.015258988551460647	0.36155009591776277	0.6789648268549485	0.9091412799214604
Fundc2	0.014559384701817136	0.08049502678267684	0.32933629332765685	0.19037548670044893	0.24453222735972682	0.3611768881773054
Rab5if	0.0018642563895364013	0.047403224515565334	0.24838696291986104	0.14384733620936443	0.16853121444068755	0.22847731909343105
H1f5	0.007055766722122507	0.382904476520611	0.6998291964648883	0.44359693687292695	0.5196379898034172	0.22825750406250878
Ankrd2	nan	nan	nan	0.24194225055256846	0.22307947860941596	-0.11710492604247724
Pop4	0.0036912597742298704	0.007886966866082146	0.08213123994760452	0.21695033281742782	0.2847789114144512	0.3924775157551652
Carnmt1	0.04798113608313464	0.4863258857153273	0.7713195040505785	0.0387987026677898	0.05378011400357253	0.47106440037049424
Iqcm	nan	nan	nan	0.13972096013644456	0.21031379217425658	0.5899950019004496
Clcc1	0.002470900680250052	0.25367389277795416	0.584213658355347	0.4075876502893401	0.36622078997780966	-0.1543966454223804
Magea2	nan	nan	nan	1.0	1.0	0.0
Ilf3	0.0015836349687175517	1.5994083835124684e-09	3.6507786199142666e-07	0.6458422144538644	0.4454402493181029	-0.5359498197184543
Tpd52l2	0.001989632667587612	0.010641367150605707	0.09804467963240363	0.2551490414709923	0.3092589134889073	0.277474955390105
Arhgap25	0.005913089248209809	0.1379037346751747	0.43640734640498036	0.2927884343290692	0.36183686209452925	0.30548082416790723
Banf1	0.0055892461320151176	0.5243742558431087	0.7950444041880945	1.1712025197977343	1.1011278241110478	-0.08900860917334652
Tbc1d23	0.002248645009271253	0.4189974631303153	0.7276539573223981	0.17259205597862604	0.18276445771050234	0.08261947403378267
Pard3	0.002492382935959547	0.013973689496042163	0.11792227414906899	0.26813523166468933	0.2080455687783829	-0.36606123454481976
Rorc	nan	nan	nan	0.07699892018049022	0.059782080410342844	-0.3651251103133304
Krtap4-6	nan	nan	nan	1.0	1.0	0.0
Evi5l	0.0010821835342037223	0.10548033097428722	0.37963041882249526	0.18726226076642305	0.17074323544225553	-0.1332317579475033
Pex5l	0.0011079080609544502	0.5108794686718259	0.7858330778765442	0.17867370793648546	0.1846956948085973	0.047822882414272794
Mtmr1	0.0028288130560664548	0.3164869653774093	0.6433386288453169	0.13796556062238244	0.14975596460393317	0.1183052829299065
Mtor	0.0012126745633815868	0.027550387898023	0.1808705069164415	0.3194096765011824	0.286366867886834	-0.15754343466119258
Zfp758	0.013524082193190515	0.005873092798058033	0.06812787645747317	0.02682449124477876	0.055438427725311226	1.047335533176315
Plekhh2	0.0059820200564930995	0.5852916903999703	0.8310472561994963	0.1246490587151852	0.11038137310532747	-0.175375251017436
Adgrl3	0.001976022096291389	0.9185610545430609	0.9753188925072073	0.1528735932367806	0.15211782058500967	-0.007150048421859623
Golga5	0.001982991126601833	0.23054960173639405	0.5582513773200333	0.2605567101926636	0.2867286954531588	0.13808888554638554
Plekhb1	0.010502283034548737	0.6509217448761035	0.8669155405125746	0.23450761736884387	0.2224197314146613	-0.07635000684063042
Nufip1	0.0031722093159469453	0.4706985418649289	0.7613813880983511	0.3494520583576734	0.32782929960239493	-0.092149744098041
Smap1	0.00278814593687678	0.3566077478957118	0.6771644859473424	1.189939196772831	1.1171346492908274	-0.09108477123914796
Tepp	nan	nan	nan	0.8012978153588782	1.5764610181860899	0.9762790478564516
Acox2	nan	nan	nan	0.18766406077197934	0.19816317789432114	0.07853652150410584
Hars2	0.0050489070492169075	0.3358583526356276	0.6611926357470199	0.26840367056735553	0.30127337490303857	0.16666877877389452
Gpa33	nan	nan	nan	1.0	1.0	0.0
Sdhb	0.0010696331036034348	0.39036276155822114	0.7061817709001678	0.5122249196998923	0.5332334660489422	0.05798988602878952
Gmpr	0.0025302237342751887	0.2935830591238193	0.6236591856543869	0.6529289561091695	0.6054827701880027	-0.10884011684523254
Krt90	nan	nan	nan	1.4067163005132854	1.4540350960205735	0.04773068957248333
Me1	0.004283610413610987	0.31687520260255087	0.6436655471840533	0.13807931288799438	0.12313539288188743	-0.16525169433633824
Klk11	nan	nan	nan	0.5357316332437903	0.6502102659795652	0.27939584938563644
Magt1	0.002268156195997235	0.15030598537902273	0.45542923820747544	0.13676933765680052	0.15973129052762092	0.22390212847126278
Mcam	0.0038574507922149895	0.43284238425450783	0.7360098841675538	0.6110785806224068	0.5695714045181833	-0.10148119567659464
Pbld1	nan	nan	nan	0.4437827553206325	0.32369568658289	-0.4552154668338364
Tab2	0.0021942878868951177	0.16100065897464133	0.4717352641426758	0.05523452163984275	0.04745747946442972	-0.21893475602539691
Mettl27	0.017428541133788604	0.8004885812826625	0.9346999302903877	0.07617933299451102	0.08276018424685874	0.11953720092441689
Trmt1	0.0042813376787351675	0.6843044196143916	0.8827576685322405	0.230076448381062	0.22066230781116183	-0.06027309232555833
Vps37c	0.00318094372391042	0.8388110660701003	0.9480335401693741	0.1794627204089053	0.1844036741304932	0.03918321513391909
Sec23a	0.0015715211378414457	0.4004326420508002	0.7149788985999147	0.2528600022838517	0.2636382052889971	0.0602206067998412
Rara	0.01526340933041122	0.6532264972880676	0.867493255455048	0.20839646502266307	0.2277838599673114	0.12833472018348102
Med1	0.0022145876755291136	0.03790992309294383	0.21831150799187587	0.1837478658088427	0.15665408340175252	-0.23014511745228017
Ap5b1	0.006267034850227287	0.42758985908777336	0.7330147084463442	0.5440011804814445	0.47323904158393687	-0.20104068313784196
Bag5	0.0019899522529028095	0.2626832993372751	0.5926182133303232	0.27753047910289774	0.30278461255554423	0.12564566915469189
Pdcd2l	0.005895335583736282	0.03167230796450171	0.19654935902224166	0.39158126508831215	0.5122613634160118	0.38756834074493374
Ctcf	0.0024871631454396604	0.002897600760704111	0.04298411526780354	0.3582519771577294	0.28664813425341173	-0.3216937778054747
Mnd1	0.06026526834914294	0.015085387764351199	0.12394282768800727	0.07010884988203642	0.4184016132847389	2.577219941278675
Tktl1	nan	nan	nan	0.3637782370228131	0.12819203079864258	-1.5047526585725235
Lix1	0.008669621702619972	0.04424742666134118	0.23818546295599105	0.051783190271341276	0.06893057728338299	0.4126602478420969
Ctnnbl1	0.004208067661103841	0.05087180961617932	0.25915689333627423	0.4611168746359628	0.5561804222030607	0.27042049973367954
Snph	0.006442789082842526	0.024699938174072122	0.16886643721713462	0.11198636286853407	0.09042958994445965	-0.30845623201169303
Raet1e	nan	nan	nan	1.0	1.0	0.0
Ppm1m	0.004371373424244344	0.5603823293407344	0.8165477062782153	0.12078225380320691	0.10640253379281615	-0.1828759925673813
Prkar1a	0.002911738311627124	0.15233553231646502	0.45742678831797434	0.3850949798952746	0.35327929940456315	-0.12440510006694416
Slc27a3	0.007917884128953086	0.4274347418035448	0.7329830692577018	0.4782493783713446	0.3964524491731579	-0.2706152550596761
Impdh2	0.004483301636455595	0.014585282122630439	0.12107537520781492	0.02171452655734224	0.03648528448522497	0.7486542048719089
Tiprl	0.0022645781329505804	0.7509588972356457	0.9137757315283954	0.3060205668545925	0.312275314340054	0.029189911457453643
Uaca	0.016280128499692816	0.004200427550682617	0.054939418389334936	0.27615921626383033	0.1597756900775393	-0.7894523568357776
Smim31	nan	nan	nan	1.0	0.6817721500264412	-0.5526384274121067
Calca	0.06995066114746906	0.6636183525013346	0.8713334480288256	0.20354686452298254	0.16035340899760922	-0.3441059733235483
Phf3	0.0013792788519338423	7.905545934516756e-05	0.0031164146536290004	0.2452249426482487	0.19681691281098057	-0.3172515285901074
Ube2q2	0.00852216785593671	0.2798921957134327	0.6089082389084065	0.027818893600429835	0.022390041062285745	-0.31320786882430696
Rfx3	0.007338974320107334	0.5583056558645323	0.8153912943028753	0.10471880402862244	0.11161389250029775	0.09199608377554425
Bri3	0.00813038416934384	0.000982017331205176	0.020107532591931692	0.8255930345198592	0.5008782142618726	-0.7209709360549923
Fbxo27	0.00583195357113475	0.8475336783602558	0.9508924127895522	0.1801388963601535	0.18114040440512583	0.007998655820830258
Eps15l1	0.0028207571905844524	0.15646953096522886	0.4645178943192614	0.4919988356967203	0.44306578795882406	-0.15113397037138587
Tmprss15	nan	nan	nan	0.18417873337678242	0.07583220239320206	-1.2802239581253496
Max	0.004018398132622381	0.22960788744580307	0.5568827460382185	0.17124671554713142	0.19188875614277834	0.16419386032900363
Ttc8	0.003421688773965895	0.0004355633295177741	0.011138421083114525	0.17700994486894325	0.2764628252793955	0.6432550838844342
Vti1b	0.0024289306993297583	0.008777826075381467	0.08718063524609246	0.11562828047350875	0.1388640368775898	0.26417872063948167
Cpsf3	0.0015579093569046618	0.5199833213476237	0.7916154206862162	0.4596392232821962	0.43861823882381246	-0.06753611145894345
Nlgn1	0.00299073936792463	0.7653402189249943	0.9190524343807718	0.08051595363958565	0.07878065246242326	-0.03143330546217893
Casq2	0.021794916372573477	0.8765160308781812	0.960921052273783	0.35887871168867674	0.33787240697167775	-0.0870178117991316
Pidd1	nan	nan	nan	0.22060836414233637	0.02304708309351148	-3.258831414683512
Asb4	0.028416165321519003	0.8405174609395293	0.9485076922233056	0.3626720931931316	0.3784439736627233	0.06141399633924527
Orc4	0.004046227120628653	0.005915811012012218	0.06845507558626075	0.17596695677004426	0.22667412932080605	0.36531519964155024
Mapkbp1	0.0026999781726518308	0.005356483488758834	0.06451485475141704	0.1503010920041121	0.11964749175085218	-0.329065338084475
Mospd1	0.008017370274474155	0.15415085053261102	0.4609217909861633	0.0514953402513168	0.07032554258788484	0.44960688797596937
Banf2	nan	nan	nan	1.0	1.0	0.0
Dclk1	0.0009050882954173337	0.017826449792792798	0.13785787839759764	0.24562913112370213	0.2263689730025829	-0.1178054411827163
Gpcpd1	0.004609405972994038	0.7518742267322374	0.9138203415247872	0.1993433864851076	0.2041155207467611	0.03413014511285928
Sinhcaf	nan	nan	nan	0.14975105685752252	0.1626939026434656	0.11959399868896403
Acbd5	0.00585189762567751	0.12931836370149274	0.422366370437001	0.10199857494196925	0.08719815390593479	-0.226179499158508
Myo7a	0.002333017087880141	0.714933360041239	0.898316337681223	0.19430283410803462	0.18693581541630405	-0.055763939810441254
Luc7l2	0.0087990861420131	0.3279231441666932	0.6540348961583151	0.07785980195247987	0.08704843787111201	0.16093973321673172
Dnah8	0.014376345095232635	0.08690383836525872	0.3428667746153168	0.39023426574479886	0.24328752823759742	-0.6816780992553171
Evc	0.012938586203059689	0.949672868059607	0.9861449707574411	0.09355993364269262	0.09271431012232827	-0.013098807601152007
Shroom2	0.0015842099825783213	0.08189537861762108	0.33242358212677664	0.14343718542966244	0.15869296159403332	0.14581905810183926
Kmt2e	0.0029333875102885883	0.005158588827030575	0.0632163923767055	0.1507079443647385	0.12155340438763211	-0.3101651686669302
Setd5	0.002315795364937844	0.38188566295623194	0.6989895450634345	0.07811521113514211	0.07293153465493137	-0.09906075511613821
Pcyox1	0.0025042281008050113	0.6152550872029947	0.8477760731109907	0.2153470867846047	0.22221336669747901	0.045281794168936074
Arpp21	0.0011472558734641346	0.4940232216429401	0.7757482875450136	0.08860675057631875	0.08597722352189519	-0.04346209398524081
Iyd	nan	nan	nan	0.16900213520104454	0.24587331629718154	0.5408736993115597
Smim4	0.005772583821997483	0.13915688812886484	0.4380223044483308	0.6778921744474793	0.8468272113277194	0.32101181211296836
Smc6	0.005343059995586655	0.9571613327686143	0.9894629058686215	0.1690611623453355	0.1685499498403112	-0.00436907603386727
Nsmf	0.010462343620049334	0.2555312321037545	0.5860724108455626	0.03670931298289625	0.03190451390008775	-0.2023855613998693
Hmbs	0.01232880161865016	0.4141551738783913	0.7240424979279794	0.17171980445788468	0.20120707496248805	0.2286245998715457
Slc35b1	0.0027131606173769218	0.2047269312597063	0.5288084087598169	0.24133589139508255	0.2685709636737699	0.15426084877684176
Synj2	0.0032549639484931304	0.8570516171958372	0.954143611974346	0.12094116762455702	0.12291837345235206	0.023395168707001535
Suds3	0.0021951864334174963	0.35357279101194394	0.6749072212572201	0.1397089250654349	0.1506173510767333	0.10846378985537708
Ptk2b	0.0037790404798477097	0.3180377411524221	0.6447352695442472	0.3808191619023592	0.3553197011435603	-0.0999883904984824
Gfm2	0.005226493492762215	0.9193718456367445	0.9756509576716719	0.2302976181352109	0.22936318013001164	-0.005865677204965891
Rlim	0.005854181177232101	0.8050892103200806	0.9364071416153472	0.14587782661824011	0.149350887561488	0.033945200565508316
Ddt	0.01138093356127516	0.0030463487704017744	0.044262759546946515	0.4306768033475794	0.6567704269247944	0.6087835460916622
Epha3	0.007805006238656461	0.4425164247007971	0.7438000769593571	0.12124794988772267	0.10875947951495984	-0.15681920154504958
Gatad2a	0.00591544909740443	0.2224637185879812	0.5484854608810296	0.17310849156987698	0.1494947653131334	-0.21158152750992576
Shc1	0.008136437960224842	0.10478254865528092	0.3788521309168857	0.09899737638990243	0.06481227062910626	-0.6111233134314462
Anks1b	0.0014073279463817827	0.017710129047490142	0.13725834955097507	0.14887620040037855	0.16668219787964403	0.16298688802758976
Cdk6	0.011529521450093283	0.4663048165800626	0.7587910702075503	0.03594837384678712	0.045723844929373335	0.3470202145487251
Cdk5r2	0.001600473758903148	0.9671345392966341	0.992522697616096	0.36999507039997803	0.3706924150463965	0.0027165463983096494
Cdk5r1	0.0010295904657857799	0.09870755707397738	0.3671959077081689	0.1240853824674039	0.13336487379978143	0.10404556066927828
Kdm1a	0.0021849006923342616	0.4047566019152147	0.718262908710153	0.337283835590868	0.32057961965988385	-0.07328046714311309
Olfr192	nan	nan	nan	1.0	1.0	0.0
Scaf4	0.004233378878199784	9.031416007054816e-06	0.0005485519284628315	0.9636976794365758	0.6164092979145427	-0.64469200749854
Plcxd2	0.002001566829699606	0.780340646826057	0.925371278186891	0.042028394706087616	0.041177897950393755	-0.029494167996112708
Morc2a	0.0026354060074254043	0.6002140822995916	0.8387230691998283	0.251835424246337	0.2408992871297964	-0.06405110862386687
Atp6v1c2	0.015447721094947787	0.9545003498851536	0.9882679255903233	0.2340585236824068	0.23318968804967444	-0.005365312362456631
C5ar1	0.032973681182318894	0.6013391348033559	0.8390322118956609	1.2596418115512178	0.9841875538028861	-0.3560083739175701
Map1a	0.0014370423721583774	0.0	0.0	0.40833595718632215	0.2719271606741433	-0.5865363557128389
Gja5	0.04869260774607801	0.8964097870328581	0.9683962829075579	0.18379507417775837	0.20812657520637495	0.1793630892442084
Runx2	0.014532372324194463	0.5187011860842945	0.7908359279924911	0.16047426197711434	0.13220435776660797	-0.2795721937840727
Gja3	nan	nan	nan	0.3723221837387599	0.16769710732645202	-1.1506937740539898
Ackr3	0.011586838266090305	0.573115538233959	0.8242612903543687	0.554150291822076	0.5055225743060073	-0.13250178687180747
Socs1	0.04167343931310412	0.4261853127881682	0.7320986543647359	0.10108177001219101	0.17249449793512128	0.7710275127036583
Sort1	0.00153348499247176	0.6102615041964347	0.8444207646128485	0.1726366098437605	0.17678951616144975	0.03429428440010174
Rangrf	0.019628876439131637	0.7057740641963477	0.8928500875182064	0.037957940570871956	0.03116435869785121	-0.2845046950781258
Phyhd1	0.012262867943840502	0.35815353399645566	0.6781636506178941	0.16086718632010852	0.2026332624286964	0.3330009380260699
Slc4a9	nan	nan	nan	0.908309170723106	0.3447451689796264	-1.3976531114082238
Specc1	0.0018554970093345683	0.0538512532484946	0.267029760326803	0.21983783683092367	0.19326712715964553	-0.1858434432931948
Gtf2a2	0.0021995678426274413	0.009142934085346499	0.0889558996313209	0.14385922341975443	0.18887850855628266	0.39280083346511274
Deaf1	0.003851880697838951	0.05815170760395483	0.2775591790931429	0.08336051763204311	0.06673624070391815	-0.3208938152900851
Mtarc1	nan	nan	nan	0.28099675699018195	0.16553627332711732	-0.7634060963726821
Set	0.004231938431396662	0.0075618808676987115	0.07980293664405083	0.014693643620981236	0.021267601072490143	0.5334651213074739
Glra3	0.009754969068515366	0.8483577199915984	0.9510423362896943	0.12628467684143851	0.12995424866109798	0.04132420566305317
Dnhd1	0.05650759271028303	0.3637173483338608	0.682890552728444	0.01980222373836214	0.03401272052732849	0.7804119551536726
Tmem247	nan	nan	nan	1.0	1.0	0.0
Pgpep1l	nan	nan	nan	0.07807427300766102	0.059193644557601004	-0.39940494421379436
Notch3	0.014871681205515118	0.17928697076213518	0.5013375242493059	0.2763285368249525	0.22211098825358885	-0.31510379140737244
Gtsf1l	nan	nan	nan	0.38224197999049203	0.38915524667688095	0.025859575987252192
Chml	0.006222586913610474	0.6213085895341561	0.8515164787030193	0.05143652473799193	0.04701424142459678	-0.12969533137624456
Rnf212	nan	nan	nan	1.2897618921614047	0.6966222025327715	-0.8886563889116337
Tceal8	0.004907809902250555	0.7881325392344538	0.9284583330697878	0.3501352189356252	0.3418552812516647	-0.03452647156048294
Olfr935	nan	nan	nan	1.0	1.0	0.0
Gng10	0.005008063978340915	0.6393526691437614	0.8620861841248261	0.06902660705079636	0.07250575711842977	0.07094298139884136
Mrps18b	0.010063330233097051	0.3506027333484649	0.6724696257929329	0.5592957012892684	0.6459542753653441	0.20782080375979295
D16Ertd472e	0.0063707378327031725	0.7507443322232383	0.9137757315283954	0.09959078938647974	0.1046838585068589	0.07195477977273024
2310039H08Rik	0.009716775363758489	0.41740165132969653	0.7263098358186261	0.16994407003743148	0.2175811505484161	0.35649355678541594
Rps10	0.01007912036371778	0.8351342109565594	0.9466735311348251	0.048326974567692804	0.04943456914707196	0.032691578315912295
Arih1	0.001529691563095956	0.785468011615117	0.9274861031931475	0.16348418416486962	0.16121558239168	-0.02015987765966898
Itgal	0.02765927220206072	0.7298315467722565	0.9051633605442081	0.22697671877741105	0.2686795507375998	0.24334219520542222
Sirt6	0.005782322317698901	0.16447773221466166	0.4773767158125291	0.9756908329960811	0.7939765345767418	-0.2973277034939418
Rgs12	0.0026089717945550275	0.8959741365541429	0.9682184129234203	0.14755443580747885	0.14474110304308385	-0.027772620721139507
Gm10681	nan	nan	nan	1.0	1.0	0.0
Hfe	0.012823924049337767	0.13928220827572302	0.4381407813890957	0.11805813791444682	0.17860341710547656	0.5972621908847797
Tdrd7	0.003826428869363059	0.6032950571520672	0.8402783186551658	0.27416868257318366	0.26332902506696054	-0.058197236852937984
Ak2	0.0062944390935806465	0.9353096407801799	0.9813215041014263	0.31927004884801274	0.31857052045766726	-0.003164447646938351
Znhit1	0.008939963055838732	0.013595305713990813	0.11583429648669354	0.5595274972583446	0.7567085775037934	0.43552876624158615
Prx	nan	nan	nan	0.048951474990423884	0.010809931201647098	-2.1789949900531314
Zxdb	nan	nan	nan	0.0012103931875357486	0.0016640992323419628	0.4592656930143555
Alas2	0.08036492544486949	0.09345735942601618	0.3576550975113524	0.054676661366336206	0.09782436089668427	0.8392686271330363
Fiz1	0.007959918826411021	0.8561142928658823	0.9538242102232226	0.24484072986384003	0.23945373106399412	-0.03209665870355316
Doxl1	nan	nan	nan	1.0	0.8211871817931321	-0.2842169868122682
Serpinh1	0.009144249885393946	0.32032162683031784	0.6472289638638861	0.34317291607002215	0.38757439045088343	0.17553754890472395
Vmn2r65	nan	nan	nan	1.0	1.0	0.0
Myh3	0.010078765382164056	0.2781549473050735	0.6076642195525471	0.27747017408289815	0.3499920576845896	0.33498948243718996
Grm5	0.004376219810934381	0.8639435575698697	0.9562493844438971	0.11255390653746766	0.11119060552317554	-0.017581230799051717
Apol7e	nan	nan	nan	1.0	1.0	0.0
Vill	0.009246903494299802	0.45461573181995196	0.7513593254174352	0.2483632185106431	0.29915998297554736	0.26846567391204235
Ins2	nan	nan	nan	0.48976770523376384	0.7758267921744884	0.6636369510884264
Wnk1	0.0015110206135316574	1.0593281807302901e-10	3.6662973426840803e-08	0.12177094350219005	0.08496835521696547	-0.5191723809978228
Tex14	nan	nan	nan	0.11605979838481656	0.2264322747779382	0.9642112811755439
Eya1	0.008132093828770408	0.8760254422454481	0.960689040633217	0.14412990025058445	0.14245296310564806	-0.01688402779884024
Adgrg2	0.019747909554558903	0.5859393543761793	0.831466333413385	0.3577182036610769	0.42256607445818817	0.24035340929169102
Nkain3	0.0073355931952476805	0.5821740467235617	0.8296627920988694	0.12549207755898456	0.11549560961814151	-0.11975827733571753
Cd2bp2	0.0037716286871691683	0.683837076641699	0.8826597182250571	0.2257505468505525	0.2175154052096771	-0.05361190110549385
Sapcd2	0.017910261758797223	0.9033863723270829	0.9709051708310324	0.241384686120977	0.23789631692547816	-0.02100121547443745
Kcng2	0.017165116169933176	0.9440825034415838	0.9847515528235201	0.24555107076124022	0.2401507753006716	-0.03208264746202927
Tecr	0.004410355900019179	0.017872761359034928	0.1380467449726073	0.3794074396170925	0.4531946704225642	0.256382927002226
Asmt	nan	nan	nan	2.344566912694548	1.4911609449089873	-0.6528854735143672
